Set 1:
0.55,-1.86,0.09,-0.83,-3.55
4.20,-2.71,3.84,2.54,-4.42
2.96,-3.97,-0.05,-1.10,-4.17
0.51,-0.55,0.05,3.53,0.95
-3.85,-3.12,-2.52,-1.74,0.37

Set 2:
-2.04,3.83,3.33,-1.82,0.90
3.72,2.01,0.04,0.59,-1.31
0.81,0.80,1.92,0.79,-7.39
2.63,-1.55,-2.63,1.47,1.25
-5.98,2.32,1.63,0.08,0.66

Set 3:
-0.89,3.30,3.46,-3.00,3.14
2.21,-2.29,8.54,-2.91,-2.34
-2.67,0.80,-0.62,2.56,-0.69
2.65,-0.90,-1.11,4.41,2.18
-2.06,2.36,-3.98,-1.58,3.88

Set 4:
-1.86,-0.14,0.62,-1.03,-1.04
4.46,2.26,-0.27,-1.04,-0.16
2.25,1.03,-1.73,-0.25,-2.46
3.24,-5.96,0.43,-2.66,2.90
2.03,3.16,1.79,-1.78,1.17

Set 5:
-1.36,6.39,-2.68,1.29,-5.97
2.88,1.02,0.42,-3.47,1.77
-2.41,0.37,-4.54,3.06,-1.83
-2.26,-2.27,1.23,0.36,-0.65
0.28,2.45,-2.59,3.35,1.53

Set 6:
-4.28,-0.12,1.50,-2.58,-1.29
5.87,1.42,0.61,-3.40,0.35
0.04,-3.50,-0.48,3.49,-1.05
3.97,-0.87,-1.54,-2.32,1.56
4.58,-4.89,-2.04,1.10,-0.20

