Set 1:
2.47,-6.53,-2.55,0.05,-3.99
2.77,-1.51,-4.82,-2.10,2.69
-4.76,-1.19,-1.54,1.32,-1.95
-0.36,-3.04,-8.59,-2.49,-1.07
-7.08,0.61,10.61,0.50,0.90

Set 2:
-0.73,-2.44,-4.27,-5.11,-2.17
-0.35,0.89,-0.52,0.76,-0.55
-3.55,1.61,0.35,3.50,-3.45
-0.76,3.56,1.40,-5.00,-3.26
-2.85,-0.11,-4.93,-3.53,4.33

Set 3:
-0.39,2.19,-3.94,-1.76,-4.50
-0.68,3.58,1.66,-3.78,-4.87
-6.06,1.46,-0.10,2.84,0.66
-0.02,-1.85,-0.79,1.31,-0.98
-6.46,-0.50,-0.95,-6.67,-0.19

Set 4:
3.19,1.75,-6.48,4.95,0.17
-1.32,3.63,2.22,4.27,-4.23
3.47,5.42,7.44,4.71,2.86
-4.18,0.33,-0.55,3.80,-0.70
-5.77,-1.90,-0.94,3.32,2.90

Set 5:
-3.56,-7.42,-7.76,-3.64,1.02
1.36,-4.78,0.79,0.52,-0.96
-10.14,-0.15,-5.62,-3.37,4.33
3.78,-4.86,-8.52,-5.79,-2.20
2.68,-3.49,0.20,-7.56,3.95

Set 6:
-6.29,-3.53,-3.60,-5.96,-4.25
2.79,5.88,-6.22,2.69,-2.84
-2.27,-2.19,-4.18,-6.55,7.22
4.86,-0.29,-4.54,-6.12,1.12
-2.08,0.69,2.95,-0.52,-6.31

