Set 1:
1.38,-1.74,1.85,-0.47,-3.14
3.55,-2.41,4.21,1.75,-0.01
3.41,-4.13,-2.13,-0.35,-5.84
-0.71,0.04,2.35,0.24,0.46
-0.19,-2.39,-1.49,-1.62,0.70

Set 2:
-2.40,3.84,5.29,-0.12,0.47
4.75,1.16,0.38,-1.14,-2.11
0.96,0.62,2.53,0.35,-7.30
0.72,-3.33,-3.47,0.98,2.12
-6.42,2.44,0.70,1.01,0.01

Set 3:
1.85,3.49,2.52,-2.78,2.50
2.12,-2.94,8.14,-4.40,-2.55
-1.32,-1.71,-3.14,0.99,-1.54
2.51,5.38,-0.77,2.86,0.53
-1.90,2.50,-4.03,0.23,2.66

Set 4:
0.25,0.64,3.60,-0.80,1.11
4.52,2.83,-0.42,-1.28,-0.77
3.13,0.38,-2.66,-4.93,-2.66
2.87,-6.13,1.00,-3.80,4.12
-0.76,2.87,1.73,-0.84,3.10

Set 5:
-0.01,7.76,-1.68,1.56,-6.24
1.96,1.11,-0.71,-2.45,1.87
-2.12,-1.51,-4.58,1.84,1.11
-2.41,-1.37,1.16,-1.46,0.51
1.01,2.69,-1.83,3.27,1.51

Set 6:
-3.32,-0.81,1.02,-2.76,-0.44
6.81,1.88,1.09,-0.79,0.65
-0.34,-2.73,0.40,4.72,0.25
1.03,-1.42,-1.69,-3.07,1.58
5.07,-4.14,-1.90,0.49,0.71

