Set 1:
1.50,-2.05,2.13,-1.45,-2.55
3.91,-2.64,2.54,-0.12,-4.40
1.18,-3.42,-2.76,-0.68,-6.29
0.57,-3.68,1.49,3.68,-0.24
-3.49,-2.39,-1.04,-2.18,0.78

Set 2:
-3.17,5.26,6.27,-0.57,0.47
3.18,-0.49,0.36,0.17,-2.54
1.22,-0.25,3.19,0.71,-7.19
2.36,-1.48,-2.16,-0.94,1.20
-4.67,2.81,2.30,3.45,-1.62

Set 3:
1.68,3.81,2.36,-4.02,2.50
2.64,-3.18,7.58,-5.51,-2.37
-2.07,-1.62,-0.99,2.42,-1.38
1.65,-0.76,-1.94,3.45,1.13
-2.33,2.91,-6.10,0.10,2.73

Set 4:
1.09,0.10,3.07,-1.78,0.37
4.84,0.76,-2.68,-1.95,0.53
3.60,-0.28,-3.06,-2.89,-1.96
2.48,-5.03,1.56,-3.13,4.20
1.71,3.10,1.67,-2.10,1.01

Set 5:
-1.32,6.69,-1.06,1.15,-6.33
2.93,2.49,0.92,-2.42,1.35
-4.31,0.22,-4.85,3.03,0.28
-1.89,-2.15,-0.56,-1.15,1.70
-0.32,3.40,-1.47,3.36,2.20

Set 6:
-4.47,-0.59,2.37,-1.73,-0.91
6.27,0.78,0.19,-1.14,-0.95
0.06,-3.11,1.28,4.98,-1.42
3.65,-2.23,-0.95,-3.15,1.63
4.12,-4.35,-0.81,-0.20,1.66

