Set 1:
1.30,-1.06,0.71,-1.57,-2.04
5.02,-0.52,3.41,1.86,-4.85
2.76,-2.10,-0.49,1.53,-3.26
-0.08,-0.68,2.42,3.58,2.26
-3.50,-5.12,3.36,-4.36,1.07

Set 2:
-3.81,5.05,5.08,-1.83,-0.17
4.72,0.53,-0.58,1.75,0.01
1.64,0.20,3.56,-0.24,-6.15
2.83,-1.65,-1.81,1.28,0.86
-5.93,1.42,2.71,1.29,0.31

Set 3:
0.38,5.84,2.60,-2.46,2.68
2.55,-1.08,6.98,-2.41,-1.39
-1.66,-0.11,-1.82,1.14,-0.28
3.40,-0.74,-2.33,3.61,1.98
-2.69,3.73,-4.86,-1.29,2.62

Set 4:
-2.02,-0.30,0.87,-1.14,0.30
4.27,0.24,0.44,-1.47,0.25
2.50,2.14,-2.41,-3.37,-1.80
2.18,-5.70,1.64,-5.01,3.55
0.14,2.19,-0.60,0.39,2.83

Set 5:
-0.69,5.92,-0.61,2.13,-6.48
4.36,4.67,0.53,-1.73,0.69
-2.41,-0.72,-4.45,2.60,-0.56
-2.21,-2.37,-0.88,-2.24,0.51
0.65,2.44,-2.30,3.33,2.58

Set 6:
-3.52,0.15,1.69,-1.35,0.42
5.60,1.22,0.50,0.03,-0.66
-0.64,-3.93,-2.17,4.21,1.24
0.99,-4.32,-1.26,-4.57,1.02
4.73,-3.52,-2.23,-0.02,1.17

