Set 1:
1.24,-1.87,1.02,-0.83,-3.96
6.27,-2.43,3.53,2.19,-0.50
1.58,-1.98,-0.27,0.58,-1.47
1.15,-4.76,1.98,-0.25,1.49
-3.40,-3.87,1.43,-3.19,0.09

Set 2:
-2.36,4.11,6.24,-2.12,0.09
3.95,1.05,0.18,0.38,-0.41
0.23,0.97,2.23,1.31,-6.91
2.42,-2.87,-2.07,0.26,1.97
-4.94,2.29,1.30,-0.14,-1.63

Set 3:
1.05,3.38,3.43,-4.49,2.73
2.43,-2.51,7.53,-3.87,-3.12
-1.84,-1.11,-0.47,4.16,-0.88
2.92,1.92,-0.52,3.16,0.04
-1.63,2.97,-3.10,1.22,2.93

Set 4:
-0.54,0.11,1.22,-2.53,1.64
4.55,2.99,-0.76,-0.75,-1.69
3.17,1.78,-4.42,-0.84,-3.55
4.78,-5.64,1.24,-6.14,1.46
0.78,2.26,2.23,-2.44,2.30

Set 5:
-0.88,6.85,-1.05,3.29,-6.33
2.70,4.82,0.04,-3.00,1.41
-2.80,-2.24,-3.49,3.21,1.20
-2.96,-0.82,0.27,0.46,3.31
-0.06,3.93,-2.09,2.72,2.02

Set 6:
-4.15,1.19,2.13,-2.15,-0.16
4.20,0.78,0.78,-0.23,-0.90
0.36,-2.75,-2.81,4.90,-1.21
1.02,-4.33,-1.26,-2.07,1.55
4.28,-4.90,-1.00,1.18,1.46

