Set 1:
1.67,3.11,2.61,2.42,-2.84
4.41,-1.40,-2.67,8.88,4.77
-3.44,3.55,4.41,0.33,-0.79
-0.43,-5.85,-4.99,1.12,-1.03
-7.44,4.57,11.23,-0.35,1.24

Set 2:
-0.06,-2.13,-2.73,-2.65,0.61
0.59,4.17,5.48,0.94,0.50
-1.24,0.17,0.33,2.56,-6.86
4.51,2.32,1.32,-2.03,-3.18
-2.15,-5.18,1.64,-1.24,2.31

Set 3:
4.96,0.58,-2.21,-2.17,-4.60
-0.88,4.17,0.02,-2.69,-4.59
-3.07,-0.36,0.46,1.49,0.76
1.37,-2.32,4.37,-0.85,0.22
-4.49,0.20,-3.51,-2.70,-0.68

Set 4:
-3.88,-0.38,-4.18,-0.43,-0.40
-0.84,0.65,4.78,3.29,-3.41
1.30,4.21,5.63,5.81,4.92
-6.24,-0.12,-6.19,2.79,-2.57
-4.70,-1.91,3.17,2.66,2.07

Set 5:
-4.08,-0.62,-0.43,-7.20,5.13
1.83,0.40,-0.75,0.45,-2.50
-9.75,0.37,-5.77,-1.71,7.99
3.41,-4.54,-2.25,3.48,-2.43
3.04,-3.35,1.15,-7.75,-1.28

Set 6:
-0.66,-2.39,-4.87,-6.93,-3.58
1.77,6.02,-1.80,1.15,-0.60
-1.97,-3.14,-5.37,-7.02,3.19
2.69,-0.32,-5.48,-2.07,0.37
1.86,-3.56,1.02,-3.93,-5.91

