Set 1:
-0.26,-4.66,1.62,3.04,-4.95
3.83,1.38,-4.07,5.92,4.29
-4.89,4.04,-2.94,-0.73,1.07
-4.59,-2.69,-8.17,-2.49,-0.71
-4.92,-0.54,10.40,-6.30,-2.88

Set 2:
0.35,-0.19,-2.94,-4.20,-1.82
4.03,3.54,4.16,1.24,0.78
-3.74,-3.41,-2.66,-1.06,-1.13
-0.65,5.18,1.52,-4.08,-2.40
-6.64,-0.59,-2.44,-2.89,3.67

Set 3:
3.00,-0.44,-3.36,-3.24,-3.80
-1.22,3.30,0.56,-3.20,-5.58
-2.76,5.90,0.58,-4.08,0.27
-0.06,-2.16,5.66,0.87,-0.69
1.87,1.70,-1.21,-6.41,0.43

Set 4:
3.74,1.18,-4.04,0.00,0.46
-3.98,0.86,5.66,5.32,-2.70
2.42,5.31,6.99,-4.40,2.22
-6.80,0.67,-0.63,1.59,-5.40
-4.25,-4.08,3.71,3.26,1.78

Set 5:
-4.73,-0.38,-4.05,-9.25,0.83
6.25,-4.66,-1.43,-0.57,-0.93
-4.54,0.57,-5.62,-2.26,2.83
0.81,-1.77,-8.46,2.10,-2.31
2.65,0.23,1.60,-7.27,-3.32

Set 6:
0.51,-0.52,-4.37,-4.70,-5.30
5.14,5.72,-2.85,2.08,-2.82
0.71,-2.46,-4.54,-2.55,5.44
-0.32,0.77,-0.98,-2.50,1.03
-2.65,-3.15,1.30,-3.66,-7.87

