Set 1:
0.65,-0.36,1.07,0.73,-3.86
3.48,-2.58,3.76,3.19,-1.83
2.65,-4.44,-2.80,-0.26,-1.11
0.31,0.37,1.24,3.01,0.27
-3.34,-2.71,1.17,-1.97,0.84

Set 2:
-1.53,6.50,3.66,-0.97,-0.14
4.46,1.89,0.81,2.34,-2.63
0.07,-0.23,1.45,0.38,-3.92
1.93,-1.54,-1.34,1.05,0.69
-6.71,1.94,1.24,0.85,-1.67

Set 3:
2.11,3.73,0.43,-2.99,0.75
2.92,-4.24,7.33,-4.95,-2.43
-2.43,-0.54,-0.54,2.72,-1.43
2.65,1.77,-0.23,5.34,1.38
-1.91,2.42,-5.58,1.61,3.53

Set 4:
-0.63,0.37,2.54,-0.22,-1.26
3.64,1.99,1.71,-1.47,0.92
3.58,-0.04,-3.15,-4.57,-2.39
3.15,-5.04,1.78,-3.40,5.02
1.70,3.56,1.97,-0.67,1.60

Set 5:
0.60,1.37,-0.58,2.14,-5.86
3.22,1.20,-0.11,-2.23,1.12
-4.61,0.37,-5.00,1.92,0.63
-2.30,-1.72,0.84,-1.38,-2.91
0.56,2.48,-0.13,3.79,1.91

Set 6:
-4.59,-1.47,1.21,-3.22,0.47
6.61,0.02,0.52,-0.23,-0.14
-1.70,-4.75,-1.27,3.54,-1.56
0.65,-3.58,-2.42,-2.99,0.22
4.58,-4.43,0.16,0.35,1.83

