Set 1:
2.73,-2.58,-0.47,-1.09,-3.36
6.32,-2.32,3.99,3.28,-3.61
1.64,-1.02,-3.17,-1.52,-1.59
-0.32,-2.18,0.77,3.68,-0.65
-1.61,-5.29,2.62,-1.76,1.15

Set 2:
-1.78,5.19,3.01,-2.68,-0.02
4.91,-0.31,-0.34,-1.84,-2.67
0.31,0.54,2.28,1.18,-5.60
3.23,-1.02,-2.23,1.53,1.59
-7.00,2.42,3.65,0.04,0.58

Set 3:
3.13,5.78,1.19,-4.30,1.90
3.17,-2.53,6.33,-3.19,-2.11
-1.37,-0.75,-0.84,2.39,-1.09
3.69,1.68,-1.47,4.87,1.73
-1.75,2.83,-4.00,-1.65,3.95

Set 4:
-1.43,-0.04,1.90,-0.05,-1.04
4.90,0.82,0.42,-1.60,1.21
2.53,2.02,-4.45,-2.42,-2.59
-0.24,-4.26,1.88,-5.41,4.53
1.41,3.81,1.45,-1.14,2.26

Set 5:
0.99,6.68,-1.36,1.10,-6.42
2.71,4.41,-2.21,-2.61,0.49
-2.52,-1.96,-3.47,2.86,0.39
-2.55,-2.70,-0.43,1.00,-0.91
0.79,4.17,-1.52,2.68,1.82

Set 6:
-3.30,0.65,0.91,-2.11,-0.11
6.23,1.56,-0.11,2.81,1.61
0.12,-2.03,-1.62,5.61,-2.63
2.40,-4.88,-1.67,-1.82,0.77
4.48,-4.02,-1.19,-2.39,2.70

