Set 1:
2.02,-3.67,-2.43,0.07,-4.23
4.05,0.80,-7.08,7.04,2.55
-7.32,2.79,4.00,0.17,1.83
-0.65,-5.84,-8.80,-2.49,-1.49
-5.42,2.46,10.79,-4.48,1.04

Set 2:
-1.81,-2.33,6.78,-1.75,0.07
-0.40,0.89,2.98,1.23,2.16
2.50,-1.04,0.81,-1.41,-2.06
-0.45,4.15,1.79,-3.58,-3.24
-3.05,-2.09,-5.11,-0.34,1.48

Set 3:
4.05,-0.77,-3.07,-1.83,-6.20
2.77,3.49,2.99,-2.60,-4.39
-3.32,6.34,-0.14,3.14,1.56
2.19,-2.00,-2.07,-0.28,-0.25
-3.32,-0.31,-3.90,0.09,-0.14

Set 4:
3.68,-0.44,-6.55,4.67,-1.02
-4.01,1.14,5.08,0.43,-5.08
3.61,5.21,7.20,4.45,3.41
-5.93,-1.32,-0.55,2.24,-0.70
-5.77,-1.53,-0.63,5.93,1.56

Set 5:
-4.42,-8.18,2.61,-4.44,0.78
1.96,-4.78,-2.13,0.43,-1.58
-6.35,-0.15,-5.10,-3.07,4.20
-0.04,-0.12,-9.07,5.29,-2.20
2.79,-3.61,-0.25,-8.57,4.06

Set 6:
1.31,0.14,-3.75,-6.09,-4.08
2.37,5.86,-6.32,2.40,1.82
-2.55,-3.21,-4.08,-3.12,6.73
5.71,0.76,-5.36,-1.63,1.43
1.55,-2.72,2.86,-0.38,-6.45

