Set 1:
0.94,-1.74,0.53,-0.63,-2.78
5.21,-1.45,3.35,3.62,-4.85
1.12,-3.77,-3.60,0.00,-2.08
0.01,-0.63,1.10,1.16,1.17
-3.05,-5.12,3.82,-4.36,1.07

Set 2:
-2.63,4.21,4.16,-1.52,-0.99
4.78,-0.39,0.26,1.03,0.01
1.98,0.54,2.92,-0.24,-4.28
2.44,-0.72,-3.88,0.51,-0.91
-5.93,3.74,3.71,2.60,-1.73

Set 3:
0.98,5.34,2.20,-2.89,2.11
2.80,-2.46,6.52,-2.92,-1.41
-2.02,-1.56,-0.90,3.08,0.13
1.36,-0.60,-2.97,3.44,1.46
-1.42,4.10,-5.08,-1.26,4.08

Set 4:
-0.26,-0.11,0.39,-2.75,0.56
3.59,1.18,-1.61,-1.65,0.55
3.58,2.19,-3.36,-3.37,-1.58
3.26,-4.70,0.16,-4.74,2.07
0.14,3.61,-3.42,-2.51,0.98

Set 5:
-0.69,8.20,-1.20,2.08,-6.42
4.42,1.61,0.74,-2.01,2.42
-1.87,-0.43,-4.04,3.28,-0.56
-2.61,-0.06,-1.25,-0.54,-3.35
-0.58,2.45,-1.34,3.27,2.64

Set 6:
-3.44,-1.17,-0.76,-1.78,-0.13
5.47,1.29,0.48,-0.11,-1.37
0.55,-1.85,-2.62,5.48,-0.95
2.57,-4.18,-1.33,-3.33,0.55
5.11,-3.28,-1.74,-0.99,1.17

