Set 1:
-2.23,-5.52,0.55,1.27,-5.02
4.12,2.19,-1.05,7.67,2.26
-5.16,4.74,-2.71,2.63,-1.64
-0.75,-4.11,-6.07,1.37,-1.33
-2.97,-1.25,8.81,-3.58,2.44

Set 2:
-2.33,-0.06,-1.78,-2.10,-1.39
0.45,3.94,2.09,0.59,0.77
-2.89,-2.40,1.97,2.87,-2.71
-0.72,4.75,0.42,-4.64,-1.40
-3.33,-5.35,0.11,-2.81,1.59

Set 3:
3.18,-0.25,-3.67,-1.30,-4.31
-0.08,2.69,0.45,-0.41,-4.75
-2.94,4.88,0.12,-3.84,2.46
0.11,0.90,-0.70,0.27,-1.05
-4.53,-0.20,-2.05,-4.59,-0.72

Set 4:
-4.74,1.86,-6.76,4.49,-0.70
-3.84,-0.08,3.85,3.69,-3.98
2.09,6.36,5.47,-4.75,2.89
-5.69,-1.37,-6.85,3.65,-1.46
-3.38,-0.80,-3.42,4.55,1.55

Set 5:
-4.05,0.57,-5.04,-6.68,0.53
1.00,1.43,2.07,0.88,-0.13
-7.60,1.23,-7.44,-0.85,2.46
-0.69,-5.81,-1.43,4.30,-0.92
3.43,-4.23,2.63,-9.78,3.88

Set 6:
-5.74,1.25,-1.93,-4.38,-3.50
5.63,4.33,-2.59,3.86,-0.60
-2.29,-2.88,-4.12,-1.29,3.54
-1.92,3.79,-0.46,-6.59,0.06
-1.17,-4.35,-0.79,-2.66,-5.29

