Set 1:
0.98,-1.90,2.35,-0.44,-3.17
3.63,-1.70,2.35,2.37,-2.59
2.03,-3.27,-3.01,0.38,-6.68
-1.49,0.43,0.99,0.38,-0.24
-4.01,-2.58,-0.99,-3.69,-0.40

Set 2:
-1.81,5.46,5.32,-0.57,0.29
2.77,2.37,-1.72,0.08,-2.54
1.19,-0.33,2.20,1.73,-7.32
2.67,-2.54,-3.51,-0.80,1.14
-5.90,1.93,4.43,0.60,-1.49

Set 3:
2.11,3.63,3.60,-3.22,2.26
2.95,-3.14,7.69,-5.16,-2.20
-1.09,-1.15,-2.39,3.28,-1.20
1.67,-0.76,-0.84,3.33,0.76
-2.44,1.24,-7.18,1.11,3.35

Set 4:
-0.53,-0.18,2.87,-1.52,0.21
4.03,0.74,-3.05,-1.95,-0.14
4.52,0.71,-2.23,0.06,-4.22
4.03,-4.68,0.59,-2.74,4.65
-0.94,2.68,1.80,-1.68,0.91

Set 5:
-1.82,6.40,-0.37,3.14,-6.03
2.27,2.49,1.24,-3.16,2.11
-3.80,0.45,-4.37,2.75,1.04
-2.60,-2.39,1.31,-0.62,-2.50
-0.32,2.03,-1.49,2.03,2.48

Set 6:
-4.44,-0.63,0.44,-1.54,0.15
5.90,1.88,1.20,-0.96,-0.95
0.41,-3.00,0.97,3.96,-1.19
4.06,-4.13,-0.98,-2.65,1.34
4.57,-4.65,-2.10,-0.73,1.49

