Set 1:
0.76,-0.06,-0.25,-0.37,-3.52
4.72,-2.47,2.48,3.33,-0.65
0.97,-4.45,-0.15,-0.91,-6.56
1.23,0.29,-0.28,1.77,1.05
-3.54,-2.55,-3.27,-3.67,0.74

Set 2:
-2.67,5.70,2.82,-2.21,-0.95
3.89,1.55,0.16,2.12,-1.31
0.87,-0.13,2.92,2.08,-4.47
2.28,-1.13,-0.40,2.38,0.38
-5.98,3.96,3.85,3.08,1.11

Set 3:
-0.75,2.88,1.19,-4.06,3.13
2.21,-2.00,8.19,-3.15,-2.34
-1.58,0.70,-2.10,2.48,-1.76
0.96,1.76,-1.34,4.41,1.35
-1.68,2.32,-4.29,0.93,3.93

Set 4:
-2.33,0.69,2.60,-1.03,1.43
4.63,2.47,-0.42,-2.07,0.03
3.71,2.79,-1.73,-3.67,-2.45
3.53,-6.16,1.41,-3.15,3.74
0.88,3.90,-0.84,-2.71,0.64

Set 5:
-0.50,2.17,-0.10,2.50,-5.73
3.46,1.02,-0.18,-3.41,0.04
-2.41,-0.16,-4.89,2.35,0.40
-3.82,-2.70,1.46,-0.37,-3.13
0.27,3.53,-2.34,3.23,3.34

Set 6:
-4.86,-0.12,-1.74,-2.47,0.59
5.86,2.01,1.09,1.22,0.08
-1.14,-1.57,0.89,5.53,-1.20
2.09,-1.63,-0.93,-2.65,1.70
4.36,-4.33,-2.23,0.70,0.23

