Set 1:
0.69,-1.88,0.57,1.16,-3.27
4.58,-0.82,3.60,2.21,-0.98
3.44,-3.79,-2.72,0.13,-1.42
0.46,-0.22,1.40,0.80,1.14
-3.90,-2.89,-2.23,-4.24,0.66

Set 2:
-3.15,4.20,4.09,-1.80,0.41
4.08,1.98,-0.13,0.68,-0.64
0.86,0.47,2.95,0.89,-4.75
1.76,-2.74,-1.81,-0.60,0.93
-6.48,2.95,0.40,0.56,-0.90

Set 3:
1.74,3.57,0.40,-2.99,2.80
1.49,-3.32,7.81,-2.70,-3.45
-2.62,-1.48,-1.59,2.85,-0.35
2.68,4.77,-0.89,3.32,0.74
-3.59,2.42,-4.70,1.30,2.92

Set 4:
1.51,0.26,2.57,-2.04,1.28
4.12,3.71,-0.80,-1.58,1.02
3.34,0.47,-3.03,-4.90,-4.14
3.43,-5.39,2.78,-2.30,4.79
0.85,3.02,-3.85,-2.57,1.13

Set 5:
0.52,7.33,-1.70,3.31,-4.29
3.33,1.70,-0.38,-1.84,2.34
-2.12,-1.36,-2.84,1.79,1.16
-2.10,-2.95,0.94,-0.06,-2.74
0.36,3.38,-1.25,2.75,1.99

Set 6:
-3.34,-0.18,-1.73,-1.41,-0.10
5.60,1.55,0.87,1.34,-0.11
-0.34,-4.97,-2.44,4.12,-1.56
2.70,-4.13,-0.71,-2.29,1.68
5.07,-3.53,-0.17,1.01,1.31

