Set 1:
1.48,-2.17,3.33,-0.52,-4.75
3.99,-2.51,4.03,2.07,-3.70
1.36,-4.03,-0.83,-0.34,-4.30
0.37,-0.96,2.08,3.26,0.43
-2.83,-3.02,-2.35,-1.78,0.01

Set 2:
-2.34,6.40,3.13,-2.46,-1.96
4.43,-0.02,0.49,2.49,-1.28
0.30,0.58,2.13,-0.16,-6.49
2.18,-0.57,-3.15,0.02,1.03
-5.12,1.66,4.25,1.86,0.82

Set 3:
0.70,5.73,2.41,-4.08,2.37
1.45,-1.84,8.03,-3.24,-1.48
-2.92,-0.45,-1.50,1.73,-0.41
2.46,0.77,-2.10,2.92,0.88
-2.29,2.77,-5.25,0.68,2.46

Set 4:
-0.99,1.21,0.86,-1.37,0.21
3.27,2.34,-2.05,-1.47,-0.45
2.47,1.01,-3.95,-0.27,-1.85
2.99,-5.73,0.73,-1.71,3.95
-0.70,1.75,-1.30,-2.24,2.17

Set 5:
-1.08,8.36,-1.15,2.24,-5.58
2.38,3.27,0.20,-0.25,0.25
-1.61,2.33,-3.94,0.75,-1.62
-1.72,-2.17,0.53,-1.39,-2.63
0.54,3.08,-2.16,3.56,1.10

Set 6:
-2.34,-0.25,1.73,-2.60,-0.98
4.59,1.70,0.39,-0.13,0.28
1.40,-3.15,-0.41,4.81,-0.58
1.03,-4.52,-0.34,-2.36,1.19
5.06,-5.13,-1.57,-0.52,1.03

