Set 1:
1.46,-2.06,1.36,-1.45,-3.34
3.81,-1.46,3.45,-0.04,-1.47
1.31,-3.32,-0.51,0.07,-2.09
0.16,-3.71,1.17,3.20,0.20
-4.05,-3.47,-2.15,-3.69,0.93

Set 2:
-3.48,5.75,5.90,-1.50,0.45
2.78,-0.46,1.23,2.18,-0.55
1.58,0.55,3.03,0.64,-2.68
2.46,-1.87,-1.64,1.83,1.22
-6.48,3.37,2.53,-0.12,-1.08

Set 3:
1.42,3.02,2.03,-3.80,3.60
1.88,-3.54,7.54,-3.05,-1.12
-1.16,0.00,-1.67,2.63,-0.12
3.55,0.98,-0.30,5.07,0.94
-2.35,2.07,-3.43,0.34,3.95

Set 4:
0.23,0.48,0.99,-0.04,1.40
3.67,0.56,-2.75,0.16,0.17
3.79,0.39,-2.41,-3.21,-2.09
2.15,-6.05,2.76,-2.09,5.15
1.90,3.25,-3.63,-1.23,0.66

Set 5:
-0.79,6.42,-0.07,1.99,-5.74
2.06,5.14,0.90,-2.78,2.28
-1.49,-1.28,-4.44,2.16,1.30
-2.60,-1.82,-0.23,-1.05,-2.66
-0.69,3.15,-0.02,2.46,2.89

Set 6:
-3.78,-0.85,1.25,-1.17,-0.58
5.91,0.97,1.36,1.30,-1.45
0.72,-4.59,-2.22,4.21,0.99
4.12,-4.18,-1.58,-3.29,1.24
4.73,-3.39,-0.28,-0.36,1.14

