Set 1:
1.32,-2.20,0.07,-0.40,-4.46
3.82,-0.57,3.84,3.35,-1.86
1.39,-5.57,-2.34,-0.09,-2.17
1.86,-4.27,0.21,3.55,0.05
-3.52,-3.84,-1.22,-2.60,0.26

Set 2:
-3.64,4.67,7.04,-0.41,-1.12
4.78,1.34,0.26,0.76,-0.75
2.05,0.43,2.17,1.28,-8.13
2.50,-1.96,-4.36,-0.03,-0.80
-5.11,3.30,2.22,2.60,-0.69

Set 3:
0.70,6.06,2.23,-3.20,4.18
3.08,-2.17,6.57,-2.64,-0.89
-2.49,-0.74,-1.48,3.30,-0.63
1.96,0.52,0.37,2.21,2.00
-2.75,1.89,-6.32,0.35,3.45

Set 4:
-0.09,-0.23,0.39,-1.40,0.73
3.48,1.22,0.28,-1.65,0.55
3.58,0.31,-2.81,-0.71,-3.49
3.12,-4.77,1.06,-4.74,2.21
-0.68,3.46,1.66,-2.51,1.50

Set 5:
-1.16,8.14,-2.04,1.41,-4.08
4.30,5.08,0.90,-2.77,2.20
-1.90,-3.07,-3.93,3.21,0.28
-2.77,-0.15,0.01,-0.84,-3.35
-0.02,2.84,-1.88,3.63,2.36

Set 6:
-3.28,-0.18,1.01,-2.61,-0.43
6.94,2.05,1.04,-0.11,-0.45
0.19,-1.64,-0.07,4.87,-0.57
1.35,-2.60,-1.23,-3.16,2.23
6.00,-4.95,-0.59,-0.99,2.70

