Set 1:
0.85,-0.16,-0.39,-0.77,-2.96
6.40,-2.64,3.26,3.95,-4.50
1.37,-3.97,-3.67,-0.19,-2.20
-0.29,-3.44,1.76,3.68,1.85
-3.21,-2.55,2.31,-3.32,0.91

Set 2:
-2.84,3.71,6.07,-0.54,0.40
3.16,-0.68,0.43,0.11,-3.70
1.90,0.55,2.64,2.08,-7.19
2.61,-2.28,-1.68,1.53,1.20
-5.12,2.68,0.79,0.67,-1.62

Set 3:
2.24,3.42,2.73,-3.82,2.54
2.64,-2.76,8.43,-4.24,-2.99
-2.50,-1.78,-0.81,1.82,-0.99
2.01,0.01,0.35,3.32,2.96
-3.25,2.41,-6.12,0.51,2.81

Set 4:
0.51,0.88,2.78,-1.23,0.28
4.45,2.17,-3.01,-0.30,0.17
3.04,0.05,-2.29,-4.66,-2.99
2.48,-5.37,1.40,-3.13,2.74
2.18,3.54,1.67,-0.74,1.22

Set 5:
-1.30,6.43,-1.04,2.19,-5.90
3.09,2.37,-0.37,-3.78,1.51
-4.36,0.66,-3.44,3.42,-0.04
-1.57,-2.27,0.52,-1.26,-2.74
-0.22,3.40,-2.35,3.71,2.73

Set 6:
-4.51,-0.84,1.61,-1.73,-0.41
5.91,0.52,0.59,-0.97,-0.64
0.59,-4.60,0.60,4.44,-0.35
3.52,-4.56,-1.18,-2.96,1.69
4.28,-3.22,-1.51,0.31,0.84

