Set 1:
0.35,-2.05,1.11,-1.24,-5.27
3.02,-2.93,3.71,2.95,-3.39
2.08,-3.03,-0.96,-1.84,-1.14
0.19,-1.90,0.12,0.54,0.06
-3.22,-3.82,-1.26,-3.78,0.54

Set 2:
-3.60,5.56,3.78,-1.86,0.56
4.65,1.22,-0.62,2.20,-3.02
0.07,-0.17,1.60,1.51,-6.37
3.12,-0.30,-2.60,0.77,2.01
-7.24,2.77,2.50,0.75,-1.48

Set 3:
-0.19,3.75,1.59,-2.82,1.89
2.21,-3.63,6.77,-2.59,-2.90
-1.92,-0.57,-0.52,1.44,-0.81
3.35,0.49,-2.56,3.04,1.18
-1.73,1.44,-5.46,-0.58,2.63

Set 4:
0.98,1.15,1.98,-1.55,1.63
3.85,1.29,1.27,-0.97,-0.76
4.24,0.91,-2.71,-4.44,-2.72
3.24,-5.09,1.17,-2.40,3.72
-0.92,2.92,-1.22,-2.08,3.39

Set 5:
0.70,6.79,-0.95,-1.17,-5.57
4.19,4.52,0.60,-2.72,3.14
-1.97,-1.95,-4.54,2.69,0.07
-2.79,-3.58,0.33,-0.81,1.80
-0.39,1.88,-1.37,2.46,1.29

Set 6:
-3.16,0.89,2.26,0.69,-1.94
5.47,0.36,1.75,0.82,-0.32
2.44,-2.28,-2.22,2.51,-1.06
4.40,-4.14,-0.73,-4.32,0.42
1.51,-4.72,-1.99,-0.56,0.02

