Set 1:
0.90,-1.53,0.79,1.16,-3.19
3.23,-0.63,3.54,2.45,-2.56
2.96,-3.44,-2.96,0.12,-3.92
0.47,-4.30,1.82,0.24,0.35
-0.76,-2.60,1.25,-3.84,0.97

Set 2:
-3.47,4.39,3.99,-1.61,-0.82
4.60,3.02,-0.71,0.21,-0.94
1.68,-0.36,0.98,0.94,-7.40
0.89,-3.35,-1.65,-0.60,0.32
-7.01,2.88,2.11,2.26,-1.55

Set 3:
1.86,3.94,3.88,-2.63,2.04
2.80,-3.22,6.61,-3.35,-1.79
-1.41,-0.44,-1.55,1.41,-0.57
2.97,0.83,-0.27,2.90,1.02
-3.36,2.30,-4.71,0.45,1.97

Set 4:
0.23,-0.62,0.49,-1.32,1.15
4.74,1.95,1.01,-0.87,1.03
2.69,1.40,-3.21,-0.77,-1.17
3.74,-4.59,2.41,-1.55,3.51
0.90,3.76,-3.40,-1.59,2.56

Set 5:
-0.93,7.06,-1.15,2.96,-4.66
2.91,5.33,-2.26,-2.36,2.56
-2.64,-2.53,-2.91,3.26,0.71
-2.88,-1.63,0.52,-1.07,1.30
-0.94,3.08,-2.35,2.49,2.08

Set 6:
-4.94,-1.19,1.48,-2.25,0.27
5.70,5.01,-0.25,0.91,-2.13
1.38,-4.74,-0.02,4.39,-1.20
1.06,-1.13,-0.55,-2.95,0.80
4.57,-4.40,-0.55,-1.62,1.42

