Set 1:
2.94,-1.64,0.99,3.71,-0.42
2.42,1.69,-1.39,7.68,1.24
-6.37,-2.27,3.28,-4.16,-1.39
-0.82,-7.96,-6.27,0.76,2.70
-2.70,-2.86,11.04,-7.40,0.21

Set 2:
3.27,-0.03,-3.63,-3.44,-2.40
1.27,1.51,3.53,2.41,-1.07
-4.20,0.85,-2.99,2.19,-2.33
0.54,2.79,1.59,-5.06,-3.71
-4.54,-1.22,0.84,-3.15,1.72

Set 3:
4.37,0.35,-2.56,-2.09,-4.17
-1.39,2.94,0.14,-2.60,-4.34
-4.70,0.22,0.57,-3.63,2.72
-1.15,-2.23,-1.10,-0.50,0.08
-4.37,0.99,-2.75,-1.37,-0.17

Set 4:
4.47,0.29,-3.82,4.99,0.60
-3.45,-0.66,5.53,4.23,-4.29
2.62,4.75,6.14,-2.25,1.80
-3.35,0.82,-2.49,3.86,-4.68
-2.28,-3.32,3.26,3.96,-0.59

Set 5:
-3.58,-3.94,0.00,-5.25,-1.07
1.52,-2.75,0.54,-1.30,-0.55
-4.29,1.96,-6.28,-1.47,1.87
0.49,-3.01,-9.01,4.66,-3.44
3.36,-2.45,2.29,-7.28,-3.59

Set 6:
-1.45,0.00,-3.73,-3.77,-3.28
2.97,4.22,-0.06,1.22,-4.32
-1.73,-1.03,-4.09,-2.49,6.29
5.72,-1.22,0.39,-2.62,1.29
-0.87,-3.42,2.03,-3.66,-7.33

