Set 1:
-0.74,-0.49,-0.85,-0.07,-0.08,-0.03,0.36,-0.31,0.19
0.23,0.32,0.34,-0.21,-0.35,0.52,-0.95,0.80,0.17
-0.53,0.87,-0.18,0.60,-0.14,0.68,-0.55,-0.36,-0.33
0.31,-0.93,0.59,0.27,0.93,-0.90,0.56,0.33,0.29
0.02,-0.66,0.60,0.32,0.22,0.84,1.07,-0.69,-0.33
-0.52,-0.39,-0.19,0.44,0.89,0.81,0.65,0.45,-0.92
0.81,-0.79,0.69,-0.54,-0.14,-0.50,-0.47,-0.26,0.35
-0.75,0.34,-0.50,0.77,-0.31,0.67,-0.34,0.33,-0.54
-0.69,0.75,0.26,0.04,-0.83,0.62,-0.28,0.78,0.97

Set 2:
-0.01,-0.66,-0.89,0.46,0.07,0.91,0.46,0.10,0.20
-0.20,0.73,-0.06,-0.12,0.11,-0.23,-0.03,0.53,-0.76
0.77,0.17,0.93,0.16,0.30,-0.35,-0.08,0.55,-0.66
0.39,0.32,0.64,0.68,0.32,0.22,0.09,-0.81,-0.19
-0.80,0.53,-0.08,0.73,0.97,0.56,-0.28,0.94,0.96
0.57,0.83,0.93,-0.50,-0.81,0.02,0.67,-0.01,-0.07
-0.54,0.33,0.64,-0.73,0.32,0.61,0.10,0.03,-0.75
0.36,-0.07,0.72,0.05,0.99,0.35,0.74,0.40,0.00
-0.56,0.53,-0.29,0.37,0.74,0.24,-0.51,-0.96,0.05

Set 3:
-0.70,0.08,-0.11,0.38,-0.40,0.89,-0.85,0.31,0.69
0.68,0.09,0.32,-0.26,0.93,-0.67,0.12,0.47,-0.29
-0.34,0.50,-0.69,-0.79,-0.52,0.23,0.05,-0.99,-0.26
0.84,0.94,-0.84,0.90,-1.05,-0.88,0.61,-0.86,0.12
-0.73,-0.88,0.51,0.72,-0.02,0.96,-0.88,-0.66,-0.11
0.03,-0.72,0.93,0.84,0.84,0.04,-0.98,0.64,0.79
-0.86,0.76,0.00,0.49,0.34,-0.58,0.05,-0.42,-0.14
-0.91,0.63,0.06,-0.94,0.91,0.24,-0.10,0.27,0.41
-0.07,-0.48,-0.16,-0.65,-0.66,0.15,-0.63,-0.44,-0.37

Set 4:
0.50,0.64,-0.07,0.16,0.47,0.80,-0.22,-0.69,0.50
-0.77,-0.30,0.90,0.96,0.97,-0.67,-0.46,-0.67,0.72
-0.02,-0.75,-0.12,0.47,-0.91,-0.69,-0.74,-0.86,-0.63
-0.96,-0.82,0.67,0.94,-0.28,0.65,-0.77,0.65,-0.03
-0.38,0.53,0.52,-0.74,0.52,1.09,-0.83,-0.43,0.89
0.67,-0.55,0.65,-0.02,-0.77,0.69,-0.87,0.51,-0.54
-0.94,0.80,-0.57,-0.38,-0.67,-0.60,-0.06,0.39,-0.39
0.75,-0.64,-0.29,-0.32,0.41,-0.70,0.07,-0.24,0.53
-0.10,-0.70,0.84,-0.65,0.93,-0.43,0.01,1.01,-0.21

Set 5:
-0.56,-0.82,-0.17,0.33,-0.06,0.99,-0.80,0.64,0.72
-0.94,-0.78,0.05,0.51,-0.39,-0.42,-0.99,0.28,-0.02
0.17,-0.19,0.81,-0.72,-0.26,0.20,-0.82,-0.98,-0.52
0.36,0.90,0.02,0.68,-0.18,-0.46,-0.80,-0.50,0.66
0.03,0.25,0.24,0.94,-0.55,-0.87,0.15,0.90,-0.63
0.49,-0.82,-0.12,0.64,-0.05,-0.65,-0.82,-0.87,-0.31
-0.58,0.53,-0.56,-0.37,-0.25,-0.01,-0.11,-0.87,0.47
0.44,0.30,1.08,-0.32,-0.75,-0.73,-0.81,-0.55,-0.07
0.43,-0.57,-0.90,-0.36,0.48,-0.46,-0.40,0.32,-0.23

Set 6:
0.12,0.92,-0.57,0.02,0.84,0.10,0.88,-0.26,-0.72
0.70,-0.76,-0.34,0.40,-0.22,0.05,0.44,-0.53,-0.19
0.49,0.24,0.75,0.90,0.11,-0.64,-0.94,-0.47,0.90
-0.98,-0.20,-0.19,-0.56,0.48,0.62,-0.89,0.50,0.97
-0.09,0.71,0.41,-0.67,0.63,0.02,-0.80,-0.77,-0.11
-0.80,-0.52,-0.15,-0.79,0.49,0.71,-0.83,0.34,-0.83
-0.31,-0.97,-0.55,0.34,-0.23,0.82,-0.19,-0.67,-0.13
0.91,-0.79,0.05,-0.62,0.26,0.15,-1.11,0.14,0.72
0.35,0.79,0.11,-0.60,0.21,-0.59,0.14,-0.21,-0.41

