Set 1:
-0.88,-0.47,-0.98,-0.07,0.11,-0.14,0.36,-0.31,0.00
0.11,0.32,0.34,-0.21,-0.49,0.65,-0.95,0.77,0.17
-0.53,0.69,-0.18,0.66,0.05,0.48,-0.71,-0.36,-0.33
0.31,-1.10,0.59,0.27,0.93,-0.90,0.56,0.25,0.13
0.02,-0.66,0.39,0.32,0.40,0.88,1.07,-0.69,-0.33
-0.52,-0.39,-0.24,0.44,0.70,0.81,0.65,0.45,-0.92
0.81,-0.83,0.69,-0.67,-0.14,-0.37,-0.47,-0.19,0.35
-0.75,0.34,-0.50,0.77,-0.13,0.67,-0.34,0.33,-0.54
-0.69,0.75,0.26,0.15,-0.83,0.60,-0.28,0.78,0.97

Set 2:
-0.01,-0.49,-0.89,0.46,0.07,0.91,0.46,0.10,0.20
-0.20,0.73,0.12,0.04,-0.02,-0.42,-0.03,0.53,-0.76
0.59,0.17,0.93,0.33,0.30,-0.35,-0.27,0.55,-0.66
0.54,0.15,0.64,0.68,0.49,0.09,0.09,-0.81,-0.19
-0.68,0.39,-0.08,0.73,0.97,0.56,-0.28,0.94,0.79
0.57,1.00,0.77,-0.50,-0.81,0.10,0.68,-0.01,-0.07
-0.54,0.33,0.64,-0.73,0.36,0.72,0.10,0.10,-0.75
0.36,-0.07,0.53,-0.12,0.99,0.43,0.74,0.40,0.00
-0.66,0.71,-0.29,0.37,0.59,0.24,-0.51,-0.96,0.05

Set 3:
-0.70,0.06,-0.11,0.38,-0.26,0.89,-0.85,0.06,0.69
0.68,0.00,0.31,-0.42,0.93,-0.67,0.12,0.47,-0.25
-0.35,0.50,-0.69,-0.90,-0.52,0.23,-0.05,-0.86,-0.26
0.84,0.94,-0.84,0.90,-1.05,-1.03,0.61,-0.86,0.12
-0.85,-0.88,0.51,0.79,-0.02,0.96,-0.67,-0.66,-0.20
0.03,-0.72,0.93,0.84,0.84,0.24,-0.98,0.72,0.79
-0.70,0.76,-0.05,0.69,0.35,-0.58,0.05,-0.42,-0.14
-0.91,0.63,0.06,-0.94,1.00,0.32,-0.05,0.22,0.41
0.02,-0.48,-0.16,-0.61,-0.71,0.17,-0.63,-0.36,-0.52

Set 4:
0.50,0.76,-0.07,0.17,0.47,0.89,-0.34,-0.69,0.35
-0.77,-0.35,0.90,0.96,0.97,-0.67,-0.51,-0.67,0.72
-0.17,-0.75,-0.12,0.45,-0.91,-0.51,-0.74,-0.86,-0.63
-0.96,-0.69,0.67,0.94,-0.28,0.80,-0.77,0.65,-0.31
-0.37,0.53,0.52,-0.80,0.52,0.93,-0.83,-0.56,0.89
0.74,-0.55,0.65,-0.02,-0.95,0.69,-0.87,0.51,-0.48
-1.00,0.80,-0.45,-0.53,-0.67,-0.49,-0.06,0.28,-0.39
0.71,-0.64,-0.22,-0.32,0.41,-0.70,0.15,-0.21,0.53
-0.10,-0.70,0.84,-0.65,0.93,-0.34,0.01,1.01,-0.21

Set 5:
-0.56,-0.87,-0.09,0.36,0.05,0.87,-0.80,0.54,0.72
-0.95,-0.78,0.09,0.57,-0.39,-0.32,-0.99,0.28,-0.02
0.17,-0.23,0.81,-0.82,-0.26,0.05,-0.80,-0.98,-0.52
0.43,0.79,-0.05,0.68,-0.03,-0.46,-0.95,-0.50,0.56
0.03,0.25,0.24,0.94,-0.55,-0.87,0.15,0.80,-0.63
0.66,-0.82,-0.12,0.64,-0.05,-0.65,-0.82,-0.95,-0.31
-0.76,0.53,-0.56,-0.37,-0.25,-0.01,-0.11,-0.87,0.47
0.57,0.30,1.08,-0.32,-0.75,-0.73,-0.81,-0.62,0.16
0.58,-0.57,-0.94,-0.53,0.32,-0.65,-0.40,0.22,-0.18

Set 6:
0.12,0.92,-0.57,0.02,0.84,0.10,0.88,-0.26,-0.72
0.70,-0.76,-0.34,0.40,-0.22,0.14,0.44,-0.57,-0.19
0.49,0.24,0.75,0.90,0.09,-0.64,-0.94,-0.45,0.90
-0.98,-0.23,-0.19,-0.56,0.48,0.62,-0.89,0.50,1.06
-0.09,0.65,0.53,-0.67,0.64,-0.11,-0.80,-0.77,-0.09
-0.80,-0.52,-0.33,-0.59,0.36,0.68,-0.83,0.34,-0.83
-0.26,-0.97,-0.65,0.34,-0.39,0.98,-0.19,-0.67,-0.29
0.91,-0.84,0.13,-0.62,0.26,0.24,-1.11,0.14,0.72
0.35,0.79,0.11,-0.62,0.21,-0.52,0.14,-0.21,-0.25

