Set 1:
-0.04,0.78,-0.10,-0.40,0.30,0.04,-0.66,0.69,-0.82
-0.65,-0.55,-0.30,0.35,-0.23,0.65,0.79,0.96,0.14
-0.26,-0.78,0.62,0.88,-0.02,-0.18,-0.56,-0.87,-0.81
0.48,-0.55,-0.28,-0.63,0.25,-0.96,-0.30,-0.74,0.10
-0.90,-0.21,0.76,-0.79,-0.71,-0.09,0.07,-0.94,-1.00
0.58,0.34,0.86,-0.76,-0.48,-0.46,-0.39,0.08,-0.63
0.36,0.23,-0.16,0.44,0.79,-0.08,0.07,-0.73,-0.55
0.27,0.34,0.66,-0.78,0.77,0.85,-0.31,-1.11,-0.25
-0.19,-0.46,-0.81,-0.18,-0.85,-0.27,-0.37,0.56,-0.14

Set 2:
-0.08,-0.18,0.69,0.76,-0.23,0.73,-1.00,0.52,-0.41
-0.35,-0.63,-0.74,-0.01,0.95,0.25,0.22,0.11,0.97
0.59,0.81,-0.99,-0.50,-0.90,0.52,-0.79,0.90,0.59
-0.77,0.49,-0.19,1.10,0.21,0.29,-0.79,-0.22,0.67
-0.36,-0.92,-0.63,0.27,-0.75,-0.21,0.87,0.12,0.39
-0.14,-0.57,-0.88,-0.10,-0.38,-0.46,0.26,0.20,0.47
0.30,0.37,-0.36,-0.90,-0.66,0.00,0.84,-0.26,-0.94
0.25,0.73,0.34,-0.36,-0.77,-0.76,-0.01,-0.54,-0.34
-0.27,0.01,-0.67,-0.94,0.51,-0.60,0.38,0.58,0.69

Set 3:
-0.31,-0.47,-0.55,0.74,-0.59,-0.25,-0.77,0.49,-0.21
0.94,-0.17,0.06,-0.06,-0.63,0.62,0.94,0.08,-0.40
0.62,-0.57,0.65,-0.53,-0.71,-0.95,0.01,0.67,-0.42
0.08,-0.74,-0.94,-0.59,-0.26,-0.60,0.06,0.24,-0.60
0.77,-0.87,-0.74,0.87,-0.34,0.28,-0.28,-0.87,0.97
-0.59,0.06,-0.30,-0.50,-0.43,0.88,0.05,-0.36,-0.23
0.63,-0.83,-0.23,-0.43,-0.58,1.05,0.83,-0.31,-0.52
0.63,-0.62,1.00,-0.62,-0.99,0.26,-0.82,0.64,0.01
-0.39,0.08,-0.31,-0.33,-0.14,-0.50,-0.59,0.39,0.70

Set 4:
0.20,-0.93,-0.47,-0.81,0.25,0.42,-0.50,0.54,-0.52
-0.80,0.32,0.11,0.78,0.09,-0.13,-0.83,0.71,-0.80
-0.19,0.46,0.17,0.98,0.96,-0.07,0.50,-0.96,0.62
0.62,-0.70,0.27,-0.09,-0.43,0.94,0.36,0.32,0.56
0.86,0.34,0.13,0.02,-0.11,0.06,-0.44,0.46,-0.63
0.57,-0.70,-0.79,0.03,-0.27,-0.71,-0.40,0.98,0.27
-0.67,-0.75,0.27,-0.84,0.68,0.09,0.13,0.59,-0.36
-0.48,0.49,0.48,-0.34,-0.11,-0.59,0.76,0.19,0.12
0.92,0.42,0.77,-0.57,-0.01,0.11,0.22,-0.80,-0.20

Set 5:
0.03,-1.00,-0.48,-0.35,0.93,0.81,0.20,-0.62,-0.15
0.23,-0.57,0.51,0.87,0.70,0.64,0.34,0.34,0.12
0.30,-0.41,-0.45,-0.42,0.81,0.99,-0.18,0.61,0.74
0.13,-0.38,-0.40,-0.74,1.02,-0.90,0.12,-0.85,-0.40
-0.32,-0.60,0.46,0.15,-0.20,0.84,-0.50,0.99,-0.46
-0.35,0.98,-0.70,-0.96,0.30,0.08,0.12,0.70,-0.49
0.06,-0.91,-0.41,0.82,-0.92,0.60,-0.95,0.05,-0.43
-0.03,-0.03,0.32,-0.07,0.38,-0.05,-0.54,0.11,-0.21
-0.33,0.00,-0.06,1.00,0.76,0.82,-0.24,0.27,0.90

Set 6:
-0.47,0.58,0.21,0.60,0.76,0.96,0.50,0.76,0.24
-0.57,-0.66,-0.40,0.54,-0.26,0.98,0.83,0.82,0.06
0.62,0.55,0.57,0.75,0.26,-0.34,-0.63,0.24,0.36
-0.90,-0.15,0.28,0.19,0.01,-0.25,-0.64,0.04,0.68
0.90,0.77,0.54,-0.02,0.97,0.87,-0.34,-0.82,-0.68
0.82,-0.59,0.14,-0.55,-0.28,-0.70,-0.55,0.97,-0.17
-0.30,0.49,-0.61,0.70,-0.35,0.78,0.90,-0.13,-0.63
-0.09,0.71,-0.60,0.00,0.35,-0.22,-0.95,-0.95,0.66
0.32,0.86,-0.34,-0.41,0.86,-0.53,0.54,-0.69,-0.83

